
Edison Startup at: 
Tue Sep 15 17:01:12 2015

86.073,-33.369,35.3354
50.304,-26.9987,10.5498
-83.6131,46.7749,-63.6426
-5.83939,-0.254211,0.471039
-1.09161,0.254211,0.209351
28.9053,-25.9744,7.71606
102.664,-56.2929,-1.14395
-0.523376,-12.8227,10.4974
-83.6281,27.1707,-23.6716
7.79083,0.971985,5.87677
38.5878,-32.8979,35.6793
-4.01505,-72.1811,34.1316
-84.9066,-12.5311,44.5393
-56.8761,0.740204,-19.3799
-24.0678,-14.4901,2.40753
-50.7227,-9.1217,18.5051
-57.048,-13.9143,32.5839
-66.2595,-2.3851,26.6623
-62.5285,-2.7739,-9.47311
0.112152,-3.47672,-18.8341
11.7236,-8.6731,3.56644
-25.4062,7.33475,3.7384
-18.0789,9.05441,1.53275
27.8885,-6.61697,8.12729
-1.62247,1.51031,-10.632
2.17575,2.31033,-0.306549
18.9537,14.034,-22.9463
69.968,10.9834,-12.8377
54.633,0.740204,-21.279
22.9762,0.72525,-26.1389
-2.258,18.6621,-31.6493
-68.1361,53.5938,-51.6049
24.2473,-2.42249,34.8494
37.5037,-11.2302,5.3833
27.4249,-15.7536,18.1761
-42.1094,-12.5386,-7.31232
21.3911,7.20016,-10.7741
-32.0007,-16.1723,1.10657
-58.9771,42.5655,-36.756
5.3833,0.986938,34.483
-58.0649,-29.3091,23.5594
-23.9482,4.50851,29.825
3.11783,23.0435,-5.71228
-12.1872,24.666,-13.3835
36.6214,-16.4116,-13.4807
-15.1929,1.62247,25.3987
-40.8458,-20.1425,-21.0397
-15.2901,-13.6153,-38.0719
-49.7507,-35.6943,-24.337
9.99649,-7.68616,-20.7556
-69.8483,-6.43005,-10.9984
-0.485992,-5.30106,4.18701
36.2027,7.19269,38.1168
4.17953,-31.2755,-4.17206
64.8613,11.5517,8.51608
-10.1086,4.29916,-17.8471
17.1817,-45.6534,-15.6415
4.83002,-21.8323,-8.10486
-35.7167,23.851,-25.3165
-61.3397,-12.2694,-14.4228
-35.7541,19.7687,-7.99271
10.3629,6.0936,-27.6791
13.2265,-30.8493,17.0995
45.3319,13.8022,-25.8473
-24.6809,-7.30484,12.2321
5.8992,-3.05054,-0.112152
-11.9704,-25.2567,34.8943
-3.56644,-2.53464,-5.51041
0.747681,-19.2229,21.5706
